model_pair,draft_model,benchmark,run,item_id,correct,construct,analysis_source
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_20,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_21,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_22,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_23,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_24,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_25,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_26,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_27,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_28,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_29,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_30,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_31,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_32,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_33,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_34,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_35,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_36,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_37,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_38,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_39,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_40,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_41,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_42,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_43,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_44,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_45,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_46,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_47,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_48,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_49,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_50,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_51,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_52,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_53,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_54,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_55,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_56,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_57,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_58,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_59,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_60,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_61,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_62,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_63,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_64,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_65,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_66,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_67,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_68,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_69,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_70,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_71,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_72,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_73,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_74,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_75,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_76,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_77,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_78,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_79,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_80,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_81,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_82,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_83,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_84,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_85,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_86,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_87,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_88,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_89,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_90,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_91,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_92,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_93,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_94,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_95,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_96,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_97,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_98,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_99,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_100,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_101,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_102,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_103,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_104,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_105,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_106,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_107,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_108,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_109,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_110,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_111,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_112,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_113,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_114,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_115,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_116,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_117,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_118,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_119,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_120,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_121,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_122,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_123,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_124,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_125,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_126,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_127,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_128,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_129,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_130,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_131,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_132,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_133,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_134,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_135,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_136,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_137,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_138,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_139,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_140,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_141,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_142,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_143,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_144,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_145,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_146,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_147,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_148,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_149,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_150,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_151,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_152,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_153,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_154,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_155,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_156,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_157,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_158,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_159,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_160,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_161,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_162,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_163,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_164,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_165,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_166,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_167,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_168,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_169,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_170,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_171,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_172,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_173,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_174,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_175,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_176,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_177,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_178,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_179,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_180,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_181,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_182,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_183,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_184,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_185,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_186,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_187,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_188,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_189,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_190,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_191,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_192,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_193,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_194,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_195,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_196,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_197,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_198,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_199,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_200,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_201,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_202,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_203,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_204,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_205,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_206,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_207,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_208,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_209,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_210,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_211,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_212,1,commonsense_reasoning,observed_full
