model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature,source_item_id
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_94,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_94
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_95,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_95
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_96,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_96
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_97,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_97
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_98,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_98
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_99,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_99
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_100,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_100
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_101,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_101
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_102,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_102
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_103,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_103
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_104,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_104
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_105,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_105
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_106,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_106
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_107,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_107
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_108,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_108
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_109,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_109
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_110,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_110
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_111,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_111
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_112,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_112
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_113,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_113
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_114,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_114
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_115,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_115
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_116,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_116
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_117,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_117
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_118,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_118
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_119,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_119
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_120,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_120
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_121,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_121
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_122,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_122
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_123,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_123
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_124,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_124
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_125,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_125
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_126,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_126
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_127,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_127
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_128,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_128
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_129,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_129
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_130,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_130
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_131,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_131
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_132,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_132
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_133,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_133
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_134,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_134
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_135,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_135
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_136,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_136
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_137,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_137
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_138,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_138
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_139,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_139
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_140,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_140
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_141,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_141
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_142,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_142
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_143,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_143
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_144,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_144
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_145,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_145
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_146,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_146
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_147,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_147
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_148,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_148
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_149,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_149
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_150,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_150
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_151,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_151
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_152,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_152
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_153,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_153
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_154,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_154
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_155,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_155
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_156,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_156
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_157,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_157
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_158,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_158
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_159,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_159
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_160,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_160
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_161,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_161
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_162,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_162
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_163,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_163
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_164,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_164
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_165,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_165
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_166,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_166
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_167,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_167
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_168,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_168
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_169,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_169
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_170,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_170
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_171,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_171
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_172,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_172
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_173,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_173
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_174,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_174
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_175,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_175
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_176,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_176
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_177,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_177
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_178,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_178
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_179,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_179
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_180,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_180
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_181,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_181
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_182,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_182
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_183,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_183
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_184,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_184
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_185,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_185
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_186,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_186
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_187,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_187
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_188,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_188
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_189,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_189
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_190,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_190
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_191,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_191
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_192,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_192
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_193,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_193
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_194,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_194
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_195,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_195
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_196,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_196
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_197,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_197
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_198,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_198
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_199,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_199
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_200,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_200
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_201,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_201
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_202,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_202
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_203,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_203
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_204,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_204
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_205,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_205
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_206,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_206
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_207,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_207
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_208,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_208
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_209,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_209
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_210,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_210
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_211,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_211
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_212,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_212
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_213,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_213
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_214,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_214
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_215,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_215
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_216,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_216
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_217,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_217
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_218,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_218
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_219,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_219
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_220,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_220
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_221,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_221
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_222,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_222
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_223,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_223
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_224,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_224
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_225,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_225
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_226,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_226
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_227,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_227
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_228,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_228
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_229,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_229
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_230,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_230
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_231,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_231
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_232,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_232
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_233,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_233
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_234,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_234
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_235,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_235
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_236,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_236
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_237,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_237
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_238,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_238
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_239,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_239
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_240,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_240
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_241,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_241
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_242,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_242
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_243,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_243
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_244,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_244
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_245,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_245
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_246,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_246
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_247,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_247
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_248,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_248
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_249,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_249
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_250,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_250
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_251,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_251
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_252,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_252
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_253,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_253
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_254,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_254
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_255,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_255
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_256,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_256
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_257,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_257
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_258,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_258
